URL,age,default,balance,housing,loan,day,duration,campaign,pdays,previous,label
2693,34,0,1310,0,0,30,521,3,158,7,1
2694,40,0,0,1,1,17,57,1,-1,0,1
2695,39,0,399,0,0,9,504,1,-1,0,1
2696,46,0,405,0,0,11,138,3,-1,0,1
2697,55,0,9756,1,0,5,103,2,95,1,0
2698,25,0,2506,0,0,17,485,1,-1,0,0
2699,34,0,697,0,0,5,166,1,-1,0,1
2700,37,0,403,1,0,8,318,2,338,1,1
2701,64,0,890,0,0,3,531,3,-1,0,1
2702,45,0,809,1,0,13,155,2,363,4,1
2703,57,0,158,1,0,10,73,1,-1,0,1
2704,21,0,137,1,0,12,198,3,-1,0,1
2705,58,0,2705,0,0,14,137,1,-1,0,1
2706,41,0,75,1,0,1,479,9,-1,0,0
2707,41,0,2457,1,0,9,285,1,-1,0,1
2708,58,0,541,1,0,8,98,1,-1,0,1
2709,33,0,287,1,0,15,199,2,274,3,1
2710,32,0,273,1,1,18,97,3,-1,0,1
2711,44,0,0,1,0,4,389,5,-1,0,1
2712,47,0,677,0,0,7,384,1,99,4,1
2713,41,0,340,0,0,6,37,3,-1,0,1
2714,54,0,98,0,0,8,420,4,-1,0,1
2715,47,0,477,1,0,7,973,1,366,1,1
2716,32,0,2629,0,0,28,77,4,-1,0,1
2717,59,0,0,0,1,29,376,2,-1,0,1
2718,29,0,2325,0,0,2,125,1,-1,0,0
2719,48,1,-20,0,0,20,142,2,-1,0,1
2720,32,0,230,1,0,18,442,1,266,8,0
2721,46,0,-852,0,1,29,728,2,-1,0,1
2722,31,0,-280,0,0,21,281,3,-1,0,1
2723,53,0,25,0,0,22,528,2,-1,0,0
2724,34,0,9851,1,0,20,128,5,-1,0,1
2725,48,0,5095,1,0,16,71,1,-1,0,1
2726,32,0,687,0,0,20,161,4,-1,0,1
2727,31,0,1368,1,0,12,129,4,-1,0,1
2728,27,0,-179,1,0,15,54,2,-1,0,1
2729,60,0,-396,1,0,11,443,1,350,1,1
2730,34,0,1011,1,0,6,136,1,-1,0,1
2731,52,0,9,0,1,6,44,1,-1,0,1
2732,48,0,1159,1,1,15,1181,9,-1,0,1
2733,45,0,-322,0,0,9,225,2,-1,0,1
2734,54,0,1114,1,0,30,81,1,-1,0,1
2735,52,0,2072,0,0,10,224,1,-1,0,1
2736,47,0,459,1,0,29,189,4,-1,0,1
2737,54,0,1157,0,0,26,98,2,-1,0,1
2738,34,0,8309,1,1,19,50,1,-1,0,1
2739,39,0,1043,0,0,18,195,10,-1,0,1
2740,46,0,2098,0,0,7,110,2,-1,0,1
2741,26,0,461,0,0,28,214,1,-1,0,1
2742,37,0,61,1,0,19,182,8,-1,0,1
2743,47,0,1203,1,0,17,239,2,-1,0,1
2744,35,0,1067,0,1,12,179,6,-1,0,1
2745,57,0,0,0,0,9,540,1,-1,0,1
2746,34,0,1657,1,0,18,566,2,356,4,1
2747,47,0,1219,0,0,18,697,4,-1,0,0
2748,27,0,7,1,0,15,98,2,-1,0,1
2749,40,0,-839,1,1,16,1018,2,-1,0,0
2750,39,0,994,0,0,5,221,1,241,1,1
2751,36,0,6,0,0,30,246,1,-1,0,1
2752,42,0,0,0,0,21,656,2,-1,0,1
2753,23,0,8627,1,0,3,281,1,-1,0,1
2754,34,0,133,1,0,8,65,1,-1,0,1
2755,34,0,247,1,1,26,193,5,-1,0,1
2756,49,0,1114,0,0,17,283,1,-1,0,1
2757,57,0,1592,0,1,20,78,4,-1,0,1
2758,59,0,0,0,0,8,425,6,-1,0,1
2759,57,0,46,0,0,7,238,2,-1,0,1
2760,34,0,1221,1,0,6,182,1,90,8,1
2761,61,0,985,0,0,18,998,6,-1,0,0
2762,35,0,0,1,0,8,477,1,-1,0,1
2763,42,0,520,0,0,4,158,1,-1,0,1
2764,57,0,10,0,0,8,320,3,-1,0,1
2765,42,0,2157,1,0,13,149,1,364,2,1
2766,53,0,6095,1,1,14,410,5,-1,0,1
2767,63,0,133,1,0,13,104,2,-1,0,1
2768,47,0,1121,0,0,20,454,6,-1,0,1
2769,54,0,88,1,0,13,190,1,-1,0,1
2770,45,0,0,0,0,19,145,10,-1,0,1
2771,28,0,-328,1,0,2,318,2,-1,0,1
2772,58,0,610,1,0,29,246,2,-1,0,1
2773,48,0,414,0,0,21,761,2,-1,0,1
2774,35,0,0,1,0,29,171,1,-1,0,0
2775,37,0,0,0,0,6,143,1,-1,0,1
2776,37,0,685,1,0,6,968,1,-1,0,1
2777,37,0,22856,0,0,2,154,1,388,1,1
2778,25,0,-352,0,0,15,246,1,-1,0,1
2779,58,0,602,1,0,13,201,1,-1,0,1
2780,52,0,-588,1,0,22,81,4,-1,0,1
2781,19,0,302,0,0,16,205,1,-1,0,0
2782,59,0,5314,1,0,5,200,3,-1,0,1
2783,41,0,64,1,1,8,210,2,-1,0,1
2784,34,0,632,0,0,22,215,10,-1,0,1
2785,35,0,5731,1,0,4,164,2,167,4,1
2786,41,0,902,0,0,16,35,6,-1,0,1
2787,28,0,6307,1,0,28,615,1,-1,0,1
2788,53,0,112,0,1,11,246,3,-1,0,1
2789,35,0,0,0,1,9,42,1,-1,0,1
2790,33,0,621,0,0,8,217,1,-1,0,1
2791,37,0,435,1,0,26,210,1,-1,0,1
2792,32,0,782,1,0,26,116,4,-1,0,1
2793,32,0,478,1,0,3,200,1,-1,0,1
2794,54,0,7864,1,0,15,145,4,-1,0,1
2795,44,0,1910,1,0,5,41,1,-1,0,1
2796,36,0,1174,1,0,18,192,2,-1,0,1
2797,56,0,1270,1,0,17,80,2,165,2,1
2798,30,0,18,0,0,20,121,11,-1,0,1
2799,36,0,141,1,0,23,106,3,-1,0,1
2800,43,0,2886,0,0,20,230,1,-1,0,1
2801,40,0,2715,1,0,29,125,2,-1,0,1
2802,32,0,1100,1,1,11,67,1,-1,0,1
2803,34,0,516,1,1,2,26,1,-1,0,1
2804,37,0,1,0,0,15,395,2,-1,0,1
2805,28,0,775,0,0,29,603,2,-1,0,1
2806,35,0,634,0,0,7,185,2,-1,0,1
2807,53,0,5715,0,0,28,287,2,-1,0,1
2808,60,0,1088,1,0,26,149,1,-1,0,1
2809,40,0,1532,1,1,18,173,7,-1,0,1
2810,57,0,75,0,0,28,118,2,-1,0,1
2811,29,0,103,0,0,19,314,1,-1,0,1
2812,44,0,134,1,0,7,378,1,-1,0,1
2813,41,0,748,0,0,21,94,7,130,3,1
2814,47,0,1990,1,1,25,108,4,-1,0,1
2815,43,0,192,0,0,5,203,2,-1,0,1
2816,37,0,267,0,0,13,121,1,-1,0,1
2817,34,0,586,1,0,16,489,2,-1,0,1
2818,30,0,648,1,1,8,287,1,-1,0,1
2819,57,1,25,1,0,11,652,1,370,4,1
2820,26,0,96,1,0,13,612,2,348,3,1
2821,34,0,1116,1,0,25,53,5,-1,0,1
2822,46,0,-90,0,1,17,270,1,-1,0,0
2823,38,0,170,1,0,18,442,1,-1,0,0
2824,37,0,3665,0,0,12,664,3,-1,0,0
2825,28,0,2380,0,0,14,394,2,-1,0,1
2826,57,0,179,0,0,9,230,3,-1,0,1
2827,39,0,763,1,0,11,877,7,300,2,0
2828,49,0,320,0,0,9,1971,4,-1,0,0
2829,38,0,1960,1,0,21,161,2,-1,0,1
2830,27,0,818,1,0,3,188,5,-1,0,1
2831,30,0,2678,1,0,18,23,5,-1,0,1
2832,38,0,1980,0,0,5,176,2,-1,0,1
2833,36,0,1582,0,0,3,26,2,197,1,1
2834,38,0,62,0,0,19,212,1,-1,0,1
2835,59,0,235,0,0,13,119,2,-1,0,1
2836,37,0,489,1,0,7,205,5,-1,0,1
2837,29,0,3931,1,0,3,73,4,-1,0,1
2838,43,0,699,1,1,20,1258,2,122,2,0
2839,33,0,58,1,0,29,57,2,-1,0,1
2840,54,0,1327,0,0,5,115,2,-1,0,1
2841,55,0,557,0,0,19,58,1,-1,0,1
2842,32,0,741,1,0,11,238,1,-1,0,1
2843,48,0,3230,1,0,20,207,3,-1,0,1
2844,33,0,1439,1,0,3,178,2,-1,0,1
2845,46,0,120,1,0,14,20,11,-1,0,1
2846,44,0,1058,0,0,11,188,3,-1,0,0
2847,47,0,881,1,0,14,143,1,370,2,1
2848,38,0,6728,0,0,25,232,1,96,4,0
2849,80,0,462,0,0,7,127,2,-1,0,1
2850,40,0,167,1,1,8,380,4,295,1,1
2851,43,0,1574,1,0,19,167,3,-1,0,1
2852,32,0,1625,0,0,22,796,1,109,1,0
2853,39,0,562,0,0,13,303,2,-1,0,1
2854,33,0,9305,1,0,17,407,2,-1,0,1
2855,31,0,35,0,1,16,229,1,-1,0,1
2856,36,0,0,0,0,11,108,2,-1,0,1
2857,35,0,2486,1,0,25,265,1,-1,0,1
2858,25,0,368,0,0,25,168,1,-1,0,1
2859,33,0,1558,1,0,17,97,1,-1,0,1
2860,23,0,8627,1,0,15,169,1,346,1,1
2861,31,0,2590,0,0,23,103,2,484,2,1
2862,36,0,0,1,1,3,599,3,-1,0,1
2863,44,0,900,1,0,29,322,2,-1,0,1
2864,31,0,385,1,0,21,304,1,-1,0,1
2865,55,0,1649,1,0,12,52,3,-1,0,1
2866,51,0,9228,0,0,18,655,4,-1,0,0
2867,36,0,0,1,1,9,101,2,-1,0,1
2868,27,0,1,0,0,3,65,2,-1,0,1
2869,40,0,771,1,0,15,173,4,-1,0,1
2870,49,0,280,1,0,14,162,3,-1,0,1
2871,59,0,46,0,0,14,78,2,-1,0,1
2872,32,0,2431,1,0,14,646,5,-1,0,0
2873,42,0,308,0,0,30,114,2,-1,0,1
2874,35,0,160,1,0,4,141,6,-1,0,1
2875,29,0,555,1,0,15,133,4,-1,0,1
2876,29,0,778,1,0,6,1994,2,-1,0,1
2877,37,0,48,0,0,6,140,2,-1,0,1
2878,49,0,169,1,0,15,82,3,-1,0,1
2879,51,0,12,1,0,17,150,1,-1,0,1
2880,61,0,848,0,0,27,605,1,187,1,1
2881,43,0,481,1,0,18,164,1,110,2,1
2882,42,0,12223,1,0,19,36,1,-1,0,1
2883,24,0,-254,1,1,27,290,2,-1,0,1
2884,46,0,1148,0,0,29,104,2,-1,0,1
2885,23,0,5,0,0,12,413,1,-1,0,1
2886,26,0,50,1,0,12,153,1,-1,0,1
2887,43,0,92,1,0,15,237,2,-1,0,1
2888,35,0,470,1,0,25,743,13,-1,0,0
2889,38,0,0,0,0,28,82,4,-1,0,1
2890,56,0,109,0,0,15,924,4,-1,0,1
2891,31,0,440,1,0,17,117,3,-1,0,1
2892,32,0,0,0,0,5,550,4,-1,0,0
2893,28,0,2685,0,1,24,5,1,-1,0,1
2894,26,1,-3,1,0,13,181,5,-1,0,1
2895,49,0,7007,0,0,17,325,2,-1,0,1
2896,33,0,220,1,0,27,345,1,-1,0,1
2897,80,0,1548,0,0,6,331,2,-1,0,1
2898,40,0,326,1,1,7,112,1,-1,0,1
2899,42,0,0,1,0,30,115,6,-1,0,1
2900,46,0,123,0,0,20,381,3,-1,0,1
2901,32,0,697,0,0,7,119,1,99,3,1
2902,37,0,223,1,0,28,25,1,-1,0,1
2903,32,0,1694,1,0,28,929,1,-1,0,1
2904,53,0,4446,1,0,14,429,1,-1,0,1
2905,39,0,894,1,0,20,491,1,326,1,1
2906,31,0,202,1,0,18,146,1,-1,0,1
2907,34,0,0,0,0,21,191,2,-1,0,1
2908,44,0,1707,0,0,8,406,3,-1,0,1
2909,35,0,13658,1,0,9,220,2,-1,0,1
2910,39,0,406,0,0,30,253,5,-1,0,1
2911,55,0,96,0,0,30,340,2,-1,0,1
2912,34,0,0,1,0,30,154,1,-1,0,0
2913,39,0,-276,0,1,11,121,4,-1,0,1
2914,58,0,413,0,0,27,104,5,-1,0,1
2915,37,0,655,1,0,5,127,2,258,4,1
2916,56,0,694,0,0,29,144,1,102,1,0
2917,32,0,10218,1,0,19,149,2,-1,0,1
2918,41,0,1646,1,0,4,261,1,184,6,0
2919,29,0,14,0,0,29,87,1,120,1,1
2920,44,0,7635,0,0,21,719,5,-1,0,1
2921,24,0,9,1,0,27,292,7,-1,0,1
2922,43,0,1029,1,0,2,145,1,-1,0,1
2923,26,0,2855,0,0,30,52,3,-1,0,1
2924,39,0,260,1,0,17,146,1,281,1,1
2925,49,0,2039,1,0,6,451,1,169,2,0
2926,52,0,-97,1,1,9,167,4,-1,0,1
2927,33,0,1465,0,0,19,98,4,-1,0,1
2928,30,0,125,1,0,29,238,2,-1,0,1
2929,32,0,930,0,0,27,85,7,-1,0,1
2930,27,0,0,1,0,30,323,4,-1,0,1
2931,58,0,73,0,0,17,116,1,-1,0,1
2932,46,0,-35,1,0,7,304,3,-1,0,1
2933,28,0,1351,0,0,10,267,1,-1,0,1
2934,39,0,1601,1,0,23,201,2,-1,0,1
2935,41,0,88,1,0,11,105,1,336,2,1
2936,38,0,435,1,0,23,193,2,-1,0,1
2937,50,0,717,1,0,30,113,1,-1,0,1
2938,56,0,705,1,0,29,151,2,-1,0,1
2939,34,0,1553,0,0,20,200,2,-1,0,1
2940,33,0,-131,1,0,16,145,1,-1,0,1
2941,61,0,1191,0,0,21,214,4,-1,0,0
2942,36,0,47,0,1,9,36,6,-1,0,1
2943,34,0,544,1,1,18,58,2,-1,0,1
2944,36,0,688,1,0,6,174,2,-1,0,1
2945,45,0,242,0,0,30,587,1,-1,0,0
2946,27,0,118,0,0,25,112,1,-1,0,1
2947,45,0,-388,1,0,14,175,2,-1,0,1
2948,40,0,1603,0,0,17,279,1,-1,0,1
2949,36,0,1511,1,0,16,270,1,-1,0,0
2950,46,0,147,1,0,6,116,2,169,3,1
2951,37,0,836,1,0,27,129,2,-1,0,1
2952,36,0,55,1,0,13,38,2,369,4,1
2953,37,0,1123,0,1,28,138,1,-1,0,1
2954,22,0,691,0,0,19,338,1,-1,0,0
2955,51,0,0,0,1,26,565,3,-1,0,1
2956,49,0,12531,0,0,13,77,8,-1,0,1
2957,35,0,552,1,1,19,314,2,124,1,1
2958,50,0,0,0,0,20,179,2,-1,0,1
2959,31,0,309,1,1,7,294,1,-1,0,1
2960,47,0,33,1,0,5,298,1,-1,0,1
2961,59,0,681,1,0,14,427,2,-1,0,1
2962,32,0,1787,1,0,12,87,4,357,4,1
2963,71,0,14220,1,0,9,397,1,-1,0,0
2964,31,0,12569,0,0,9,344,1,295,1,0
2965,41,0,4,0,0,23,74,5,-1,0,1
2966,35,0,3587,1,0,30,148,4,-1,0,1
2967,36,0,254,0,0,6,161,3,-1,0,1
2968,46,0,1712,0,0,19,110,1,-1,0,1
2969,46,0,4855,1,0,10,1529,1,397,1,1
2970,47,0,2408,0,0,12,236,1,104,1,1
2971,35,0,252,1,0,8,89,2,-1,0,1
2972,37,0,346,1,0,17,390,1,316,1,1
2973,56,0,45,0,0,5,1467,1,-1,0,0
2974,46,0,556,1,1,15,646,3,-1,0,0
2975,44,0,-710,1,0,10,183,1,-1,0,1
2976,48,0,-551,1,0,11,168,2,-1,0,1
2977,28,0,56,1,0,23,66,1,-1,0,1
2978,38,0,1514,0,1,21,160,3,120,3,1
2979,34,0,178,1,0,15,14,2,-1,0,1
2980,56,0,359,1,0,6,220,4,-1,0,1
2981,55,0,1580,0,1,19,1007,1,-1,0,0
2982,44,0,221,0,0,30,149,13,-1,0,1
2983,38,0,1161,1,0,8,665,1,-1,0,1
2984,53,0,1278,1,0,15,174,3,-1,0,1
2985,41,0,982,0,0,23,105,1,-1,0,1
2986,34,0,16,0,0,13,990,1,-1,0,0
2987,34,0,1,0,0,19,582,1,-1,0,1
2988,35,0,128,1,0,12,136,1,-1,0,1
2989,38,0,2543,0,0,10,223,1,414,4,0
2990,42,0,42045,0,0,8,205,2,-1,0,1
2991,56,0,828,1,0,14,214,1,349,1,1
2992,37,0,0,1,0,11,217,6,-1,0,1
2993,47,0,3940,1,0,9,171,2,96,5,1
2994,29,0,125,1,0,13,50,1,-1,0,1
2995,41,0,140,1,0,5,65,3,-1,0,1
2996,43,0,593,1,0,5,55,1,-1,0,1
2997,38,0,746,0,0,20,256,3,-1,0,1
2998,31,0,589,1,1,21,151,1,-1,0,1
2999,32,0,2343,0,0,18,226,1,-1,0,1
3000,40,0,294,1,0,23,97,5,-1,0,1
3001,45,0,644,0,1,22,92,1,-1,0,1
3002,43,0,-26,1,0,16,343,1,-1,0,1
3003,27,0,3354,1,0,14,493,5,-1,0,1
3004,33,0,23,0,0,20,216,3,-1,0,1
3005,37,0,7,1,0,27,224,7,105,1,1
3006,60,0,3735,0,0,22,190,1,188,9,0
3007,51,0,2094,0,0,8,458,6,-1,0,0
3008,44,0,508,1,0,20,222,1,154,1,1
3009,48,0,0,1,0,8,612,1,344,1,1
3010,57,0,93,1,0,17,137,1,-1,0,1
3011,29,0,0,1,0,7,104,2,-1,0,1
3012,50,0,26394,0,0,25,206,4,-1,0,1
3013,36,0,-11,1,0,30,172,28,-1,0,1
3014,49,0,523,1,0,3,152,2,-1,0,0
3015,49,1,-74,1,0,19,114,1,-1,0,1
3016,35,0,0,0,0,11,89,1,-1,0,1
3017,39,0,122,1,0,2,158,1,-1,0,1
3018,34,0,351,0,1,14,326,11,-1,0,1
3019,57,0,35,0,1,26,215,3,-1,0,1
3020,37,0,2610,1,0,13,53,1,-1,0,1
3021,25,0,64,0,0,21,71,11,-1,0,1
3022,43,0,60,0,0,8,487,2,367,2,1
3023,37,0,342,1,0,12,340,2,175,1,1
3024,36,0,1830,0,0,14,183,1,91,11,1
3025,49,0,1904,0,1,17,131,2,-1,0,1
3026,38,0,16957,1,0,29,208,1,247,2,1
3027,39,0,26,0,0,18,311,5,-1,0,1
3028,40,0,0,0,0,10,147,1,96,8,0
3029,34,0,79,1,0,23,83,1,-1,0,1
3030,39,0,2303,1,0,17,775,3,-1,0,0
3031,53,0,65,0,0,28,25,18,-1,0,1
3032,44,0,332,1,0,23,497,5,-1,0,1
3033,32,0,-399,1,0,2,180,1,-1,0,1
3034,50,0,-54,1,1,13,698,2,292,1,0
3035,29,0,-102,0,0,4,134,1,-1,0,1
3036,55,0,4809,1,0,21,223,2,186,3,1
3037,73,0,279,0,0,28,399,3,-1,0,0
3038,52,0,11,1,0,13,420,1,-1,0,1
3039,49,0,2201,1,0,15,233,3,-1,0,1
3040,63,0,8044,0,0,12,702,1,-1,0,1
3041,34,0,2374,1,0,9,161,1,209,2,0
3042,32,0,92,1,0,18,110,1,315,2,1
3043,49,0,443,0,0,8,27,6,-1,0,1
3044,40,0,1397,1,0,12,58,2,334,1,1
3045,53,0,7,0,0,20,68,1,-1,0,1
3046,53,0,3177,0,0,8,92,2,-1,0,1
3047,43,0,232,0,1,15,45,1,-1,0,1
3048,35,0,81,1,0,29,79,1,-1,0,1
3049,35,0,414,1,0,20,11,5,319,2,1
3050,25,0,1433,1,0,15,520,1,-1,0,1
3051,31,0,187,0,0,17,86,1,-1,0,1
3052,48,0,0,0,0,28,16,16,-1,0,1
3053,40,0,4610,0,0,14,154,2,-1,0,1
3054,46,0,1429,1,0,14,91,1,-1,0,1
3055,30,0,334,0,0,29,389,2,-1,0,1
3056,47,0,2,0,1,21,71,15,-1,0,1
3057,23,0,500,1,0,4,111,3,-1,0,1
3058,29,0,43,1,0,20,68,2,-1,0,1
3059,38,0,4030,1,0,19,75,2,177,5,1
3060,56,0,306,0,1,8,212,1,-1,0,1
3061,52,0,0,0,0,22,91,2,275,1,1
3062,55,0,168,0,0,19,79,2,-1,0,1
3063,43,0,210,0,0,29,646,2,-1,0,1
3064,34,0,518,1,0,11,206,1,-1,0,1
3065,43,0,1696,1,0,26,257,1,474,3,0
3066,55,0,-31,0,1,13,81,2,-1,0,1
3067,34,0,856,1,0,20,470,1,150,5,1
3068,34,0,318,1,0,9,133,2,-1,0,1
3069,43,0,64,0,0,6,230,2,-1,0,1
3070,39,0,800,1,0,19,76,6,-1,0,1
3071,39,0,75,0,0,6,26,1,-1,0,1
3072,34,0,347,1,0,6,154,2,197,6,1
3073,55,0,2366,1,1,30,94,4,-1,0,1
3074,67,0,701,0,0,6,254,2,-1,0,0
3075,34,0,475,1,1,9,1156,1,-1,0,1
3076,47,0,3285,0,0,31,248,5,-1,0,1
3077,33,0,925,0,0,20,884,3,-1,0,1
3078,45,0,128,0,1,18,275,2,-1,0,1
3079,36,0,1587,1,0,28,200,2,-1,0,1
3080,59,0,879,1,0,26,228,1,-1,0,1
3081,33,0,478,0,0,30,475,2,-1,0,0
3082,52,0,280,0,0,14,393,5,-1,0,1
3083,53,0,1868,0,0,8,156,4,-1,0,1
3084,41,0,819,0,0,9,244,3,-1,0,1
3085,45,0,4646,1,0,13,118,1,-1,0,1
3086,60,0,27,0,0,22,40,2,-1,0,1
3087,32,0,736,1,0,23,700,3,-1,0,1
3088,28,0,224,1,0,2,97,3,-1,0,1
3089,31,0,2544,0,0,15,252,1,184,3,0
3090,53,0,427,0,1,14,360,4,-1,0,1
3091,58,0,2764,0,0,17,235,1,-1,0,1
3092,38,0,376,1,0,7,1521,1,-1,0,1
3093,46,0,523,1,0,6,105,4,366,2,1
3094,53,0,71,0,1,29,86,1,-1,0,1
3095,56,0,3948,0,0,3,484,1,135,3,1
3096,52,0,1810,0,0,19,117,1,-1,0,1
3097,38,0,994,0,0,9,119,1,-1,0,1
3098,37,0,52,1,0,7,359,1,-1,0,1
3099,37,0,11,0,0,30,109,8,-1,0,1
3100,37,1,0,0,0,18,236,1,-1,0,1
3101,66,0,747,0,0,28,203,3,93,1,1
3102,44,0,2657,1,0,20,202,2,-1,0,1
3103,61,0,313,0,1,3,42,1,-1,0,1
3104,34,0,61,0,1,5,21,1,-1,0,1
3105,33,0,2557,1,0,18,186,1,-1,0,1
3106,30,0,0,1,0,13,172,1,-1,0,1
3107,27,0,10,1,0,22,527,1,-1,0,1
3108,37,0,658,1,0,23,175,1,-1,0,1
3109,38,0,1679,1,0,20,21,18,-1,0,1
3110,35,0,0,0,1,14,370,4,-1,0,1
3111,50,0,841,1,0,29,54,2,-1,0,1
3112,39,0,0,1,0,27,63,3,-1,0,1
3113,35,0,1160,1,0,27,116,3,-1,0,1
3114,36,0,-37,1,0,27,151,1,-1,0,1
3115,28,0,94,1,0,16,300,1,-1,0,1
3116,39,0,585,1,0,18,48,1,181,3,1
3117,39,0,235,0,0,9,217,1,-1,0,1
3118,30,0,2145,1,0,18,727,2,-1,0,0
3119,32,0,1464,1,0,3,193,1,-1,0,1
3120,28,0,232,1,1,29,72,1,261,1,1
3121,47,0,187,1,0,9,165,1,-1,0,1
3122,53,0,12,0,0,27,345,10,-1,0,1
3123,57,0,318,1,0,27,206,2,-1,0,1
3124,47,0,405,0,1,8,994,2,-1,0,0
3125,56,0,334,1,0,15,127,2,-1,0,1
3126,38,0,0,1,0,2,29,32,-1,0,1
3127,52,0,2,0,0,9,70,3,-1,0,1
3128,46,0,966,1,1,19,40,2,-1,0,1
3129,57,1,195,0,1,30,185,4,-1,0,1
3130,42,0,0,0,0,7,64,2,-1,0,1
3131,57,0,0,0,0,19,97,1,-1,0,1
3132,51,0,260,0,0,27,316,5,-1,0,1
3133,53,0,451,1,0,2,125,1,249,2,1
3134,37,0,3242,1,0,21,233,1,-1,0,1
3135,47,0,8515,1,0,20,14,7,112,4,1
3136,48,0,1808,1,0,26,245,1,-1,0,0
3137,39,0,20,1,0,7,109,1,-1,0,1
3138,42,0,3068,1,1,11,429,2,-1,0,1
3139,36,0,23,0,0,26,133,11,-1,0,1
3140,34,0,1076,0,0,8,70,2,-1,0,1
3141,61,0,1060,1,0,13,118,1,-1,0,1
3142,32,0,678,1,0,4,1579,1,246,4,0
3143,35,0,1147,1,1,7,29,1,-1,0,1
3144,54,0,-630,0,0,23,173,1,-1,0,1
3145,31,0,459,0,0,28,13,14,-1,0,1
3146,45,0,976,1,0,17,183,1,338,2,1
3147,32,0,357,1,0,18,175,2,-1,0,1
3148,52,0,-9,0,0,9,123,1,-1,0,1
3149,36,0,1927,1,0,18,288,1,137,1,1
3150,31,0,500,1,0,6,19,18,-1,0,1
3151,53,0,9146,0,0,13,136,4,-1,0,1
3152,43,0,59,0,0,13,437,2,-1,0,1
3153,47,0,0,0,0,10,1225,2,-1,0,1
3154,46,0,328,1,0,21,526,8,-1,0,1
3155,34,0,291,0,0,7,91,2,-1,0,1
3156,55,0,-703,1,0,8,123,3,-1,0,1
3157,23,0,589,1,0,6,62,1,-1,0,1
3158,75,0,6053,0,0,11,865,2,190,1,1
3159,58,0,1142,0,0,4,82,3,-1,0,1
3160,35,0,725,1,0,20,219,7,133,1,1
3161,27,0,802,0,0,22,569,1,-1,0,0
3162,24,0,556,1,0,18,460,2,-1,0,0
3163,48,0,191,1,0,5,238,3,-1,0,1
3164,31,0,373,0,0,22,346,5,-1,0,1
3165,57,0,6164,0,0,19,161,2,-1,0,1
3166,53,0,37,0,0,28,51,9,-1,0,1
3167,42,0,1156,1,0,20,37,1,-1,0,1
3168,50,0,806,1,1,7,141,8,297,2,1
3169,59,0,2381,0,0,30,173,2,-1,0,1
3170,38,0,-314,1,0,28,66,2,-1,0,1
3171,39,0,285,1,1,6,209,1,-1,0,1
3172,28,0,1199,1,0,30,1011,20,-1,0,1
3173,55,0,481,1,0,8,147,2,298,3,1
3174,33,0,137,0,0,25,88,4,-1,0,1
3175,36,0,168,1,0,12,52,1,-1,0,1
3176,38,0,156,1,0,17,544,3,-1,0,1
3177,28,0,4745,0,0,12,360,1,181,5,0
3178,32,0,11797,1,0,11,95,2,-1,0,1
3179,35,0,786,0,1,25,322,1,-1,0,1
3180,58,0,4015,0,0,20,106,3,-1,0,1
3181,30,0,0,1,0,9,20,1,-1,0,1
3182,33,0,331,1,0,14,178,7,365,5,1
3183,36,0,1554,1,0,12,325,4,-1,0,1
3184,32,0,132,1,1,19,343,2,-1,0,1
3185,34,0,5086,0,0,25,213,4,-1,0,0
3186,42,0,529,1,1,19,193,3,-1,0,1
3187,41,0,4824,0,1,18,168,7,-1,0,1
3188,63,0,474,0,0,25,423,1,-1,0,0
3189,38,0,86,1,0,6,218,1,-1,0,1
3190,54,0,2281,1,0,20,158,1,-1,0,1
3191,39,0,186,1,0,17,433,1,-1,0,1
3192,46,0,137,0,0,20,252,3,-1,0,1
3193,37,0,6968,0,0,1,175,1,-1,0,1
3194,76,0,86,0,0,12,192,1,-1,0,1
3195,28,0,81,0,1,8,158,1,-1,0,1
3196,33,0,6904,0,0,20,114,2,-1,0,1
3197,46,0,137,1,1,5,246,1,-1,0,1
3198,30,0,25,0,0,30,44,1,-1,0,1
3199,60,0,759,0,0,14,136,2,-1,0,1
3200,56,0,1922,1,0,24,247,2,-1,0,1
3201,24,0,3298,1,0,28,227,1,-1,0,1
3202,58,0,764,0,0,12,219,4,-1,0,1
3203,79,0,8556,0,0,18,326,2,272,2,0
3204,32,0,3514,1,0,20,226,2,-1,0,1
3205,33,0,0,1,0,18,351,2,-1,0,1
3206,77,0,680,0,0,27,341,4,94,3,1
3207,60,0,0,0,1,22,124,1,-1,0,1
3208,54,0,2819,0,0,7,123,3,-1,0,1
3209,30,0,-518,1,1,28,244,6,-1,0,1
3210,50,0,60,0,1,27,151,8,-1,0,1
3211,50,0,732,0,0,7,736,7,-1,0,1
3212,37,0,2707,1,0,16,109,1,-1,0,1
3213,41,0,177,1,0,11,117,2,-1,0,1
3214,49,0,13229,0,1,8,77,2,-1,0,1
3215,41,0,-204,1,1,6,42,1,-1,0,1
3216,40,0,990,1,0,6,252,3,-1,0,1
3217,38,0,648,1,0,3,179,1,-1,0,1
3218,34,0,50,0,0,11,106,3,-1,0,1
3219,49,0,1916,0,1,14,281,3,-1,0,1
3220,72,0,763,0,0,24,384,2,-1,0,0
3221,34,0,470,1,1,20,217,1,-1,0,1
3222,31,0,0,0,1,19,144,4,-1,0,1
3223,33,0,5739,1,1,21,374,1,-1,0,1
3224,31,0,0,0,0,14,298,1,-1,0,1
