URL,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
17122,30000,2,2,1,27,2,2,2,2,4,3,25557,26648,27536,28203,29048,29903,1800,1600,1400,1600,1600,1600,1
21587,30000,2,2,2,25,0,0,0,0,0,0,28709,28649,29619,30224,27326,30297,1462,1589,1351,2500,4000,1500,1
7056,30000,1,3,2,31,3,2,0,0,0,2,30588,26860,21165,21281,22938,22422,0,1646,762,2000,0,647,1
2601,130000,2,3,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
11230,20000,1,1,1,50,0,0,-2,-2,-2,-2,9164,0,0,0,0,0,0,50000,0,1300,0,0,1
8999,100000,2,2,1,46,-1,3,2,0,0,-1,5291,5045,3336,1863,390,930,0,0,0,0,930,0,1
19864,260000,2,3,1,41,0,-1,-1,0,0,0,2472,8160,4549,5502,3487,5416,8160,4549,1056,139,2000,381,1
8448,70000,2,2,2,26,0,0,0,0,0,0,23409,23174,26103,28342,24894,25272,3003,5106,4026,755,1029,5303,1
18696,300000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
29639,340000,1,2,2,30,0,0,0,0,0,0,233770,216978,181217,172862,171353,170048,8100,8000,6102,6628,6517,4500,1
24748,210000,1,2,1,37,1,-1,-1,-1,-1,-1,0,650,325,325,325,325,650,325,325,325,325,325,1
10633,50000,1,1,2,26,-1,2,2,-1,0,-1,5713,5406,-978,978,652,626,0,0,1956,0,626,0,1
27067,210000,1,3,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
12964,50000,2,1,2,28,2,0,0,0,0,0,34018,35165,36076,37478,38173,39012,2000,1800,2000,1000,1000,1000,1
2029,70000,1,2,2,31,0,0,0,0,2,0,46079,47232,48618,51134,50222,48874,2200,2500,3600,0,1754,1892,1
27263,50000,1,2,1,38,3,2,3,2,2,2,33759,36388,35527,36247,35367,37537,3500,0,1600,0,2900,0,1
18772,20000,2,2,2,26,-1,-1,-1,-1,-1,-2,767,376,987,1119,-222,-222,376,987,1200,0,0,0,1
20710,70000,1,2,1,44,1,2,2,2,2,2,54297,52837,56581,55084,56071,59008,0,5200,0,2500,4000,0,1
22503,50000,2,2,2,44,0,0,2,3,2,0,16094,18961,20857,20229,19623,19878,3155,2500,0,0,707,713,1
16129,200000,2,2,2,32,0,0,0,0,-1,0,24429,13060,13683,-3942,123250,125926,1500,1000,0,128000,4600,5000,1
20208,170000,2,2,1,52,0,0,0,0,0,0,170133,168945,160660,163652,131396,130402,7620,6200,10000,5100,5500,5000,1
18774,50000,2,2,2,27,2,2,2,2,0,0,19410,22085,23435,22765,22990,23369,3000,2000,0,900,900,1006,1
29778,150000,1,4,2,29,0,0,0,0,0,0,200442,206334,206221,69995,60000,0,8500,8000,2500,1500,0,0,1
10129,130000,2,2,1,37,1,2,2,2,0,0,67612,65997,70604,68904,70369,71682,0,6300,0,2700,2600,2800,1
17181,150000,2,1,2,28,2,2,2,0,0,0,145096,147384,143225,147115,145015,110635,5000,0,6000,0,3000,23747,1
28188,210000,2,1,1,34,-1,-1,-1,-1,-1,-1,326,983,1297,326,326,326,983,1297,326,326,326,326,1
13553,120000,2,1,2,25,0,0,2,0,0,0,105169,109456,105810,98712,84856,70059,8000,3000,4100,4000,3600,2000,1
8346,30000,2,1,1,35,2,0,0,0,0,0,27703,28743,27048,26592,23874,23293,1500,1356,900,1000,1100,664,1
10033,200000,1,2,2,27,-1,-1,-1,-1,-1,-1,1990,2035,1577,2424,671,1606,2035,1577,2424,671,1606,27124,1
10488,170000,2,1,1,33,0,0,0,0,0,0,170440,170060,115372,211577,120407,122952,8200,5200,5000,5000,5000,4000,1
16593,70000,1,1,2,29,2,2,2,2,2,2,33786,34730,35878,36392,36990,37751,1800,2000,1400,1500,1500,1600,1
23618,20000,2,2,1,42,0,0,2,2,2,2,15379,17802,19212,18608,19604,19155,3000,2000,0,1600,0,1600,1
587,220000,1,1,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
12645,70000,2,2,1,33,2,0,0,0,0,0,49307,48214,27572,26810,20541,19234,1500,1300,1505,1000,1000,2000,1
10587,120000,2,3,2,53,2,0,0,2,0,0,66963,68780,70830,71557,73052,74502,3500,3800,2500,2804,2820,3000,1
5838,10000,1,2,2,26,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
11277,100000,1,2,1,42,0,0,0,0,0,0,100699,94528,89010,81545,75592,68715,3368,3995,2800,3267,2919,334,1
12496,50000,1,1,2,26,2,2,-1,0,0,0,2467,-368,1465,2282,2397,2470,0,2000,1000,300,300,2000,1
27507,170000,1,1,2,51,0,0,0,0,0,0,201851,195038,189067,180389,137030,129222,6873,7509,5573,4309,4239,5142,1
188,200000,2,3,2,47,2,2,2,2,2,2,199436,202947,193936,196186,200162,189915,8214,7000,6800,7134,0,6836,1
14410,210000,2,1,1,39,-1,-1,-1,-1,-1,-1,4443,3569,1737,2433,3115,3899,3569,1737,2433,3115,3899,2460,1
7853,50000,1,1,2,28,2,0,0,0,0,0,48508,45951,44013,28094,29138,30625,2500,2000,1200,1500,2000,1500,1
23275,140000,2,3,1,42,0,0,0,0,0,0,138391,135476,135956,137143,137195,136300,6300,6500,6265,5000,5006,5000,1
12284,210000,2,1,2,34,-1,-1,-1,-1,-1,-1,1262,33414,1828,0,11854,30949,33414,1828,0,11854,30288,1460,1
26646,10000,1,2,2,23,0,0,0,0,0,0,9984,9974,9900,9941,9250,9403,1300,1300,1041,1000,2000,464,1
12751,20000,1,3,2,23,1,2,0,0,0,3,14034,13524,14983,16197,18932,18271,0,2000,1780,3000,0,0,1
14692,20000,1,2,2,28,2,2,2,2,2,2,12762,12272,14255,13729,14706,14320,0,2500,0,1200,0,1500,1
15763,60000,2,2,1,23,2,2,2,0,0,0,58032,61026,44438,35619,30210,1527,4800,0,1539,1500,1527,27887,1
23718,90000,2,3,1,53,0,0,0,0,0,0,88363,87235,88338,78994,50095,48987,3200,4000,2602,2000,3000,2000,1
9392,80000,1,2,2,25,-1,2,-1,0,-1,0,832,416,832,416,832,416,0,832,0,832,0,416,1
4131,50000,1,2,1,51,0,0,0,0,0,0,42462,43684,42256,6501,6638,7027,1928,1200,300,242,500,500,1
9528,50000,2,2,1,33,0,0,0,0,0,0,76025,78548,77882,79471,81121,1685,3750,1558,1589,1650,9980,0,1
15265,230000,2,2,2,32,1,-2,-2,-1,-1,-1,-46,-46,-46,4826,4829,1788,0,0,4872,4829,1788,1266,1
17864,30000,1,2,2,26,1,3,2,2,2,2,14773,14252,13738,15424,14881,15894,0,0,2226,0,1406,0,1
21322,300000,1,1,1,50,2,2,2,2,2,2,245193,250672,256178,260434,264114,269733,11000,11000,10000,9500,10000,1300,1
26854,160000,1,2,1,32,1,2,0,0,0,0,5525,4039,3656,3801,2540,2279,0,1094,1500,0,1000,0,1
15730,60000,2,2,2,22,0,0,0,0,0,0,60330,60382,60264,46149,28990,30067,2500,2501,1506,1000,1500,2000,1
21901,120000,2,2,2,27,2,2,2,2,0,0,113354,115503,121861,117485,118381,115604,6200,10900,0,5000,4800,4505,1
26748,50000,1,1,2,29,-1,-1,-1,-1,-1,-1,2159,1956,5592,10676,671,9826,1961,5608,11906,673,9855,7627,1
29538,50000,1,2,1,49,0,0,0,0,0,-1,48481,48526,50056,49735,14240,890,2313,2313,2082,677,890,14441,1
9534,30000,1,2,2,37,0,-1,2,0,0,0,1197,2536,1100,710,320,-70,2600,0,0,0,0,1000,1
11249,60000,2,2,1,48,0,0,0,0,0,0,46578,39085,18628,19002,19715,18900,1308,1290,664,1003,693,759,1
18312,180000,2,2,2,24,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,1
12972,240000,2,1,2,29,-1,-1,-1,-1,-1,-1,59,548,208,0,44,19,548,208,0,44,0,643,1
9833,100000,1,3,1,67,2,2,2,2,2,2,16918,20511,19944,22915,23472,23016,4145,0,3260,1000,0,2286,1
25743,190000,2,2,2,40,0,0,0,0,0,0,182923,183436,162537,157497,155297,153594,8059,7741,7201,4815,4927,5380,1
23812,50000,2,1,2,61,3,2,0,0,-2,-2,60458,54438,53605,0,0,0,0,1100,0,0,0,0,1
19557,30000,2,2,1,29,2,2,2,0,0,2,15361,18274,17697,18416,20099,21631,3175,0,1317,2000,2000,0,1
23353,150000,2,2,1,28,0,-1,-1,-1,-1,-1,12780,850,850,430,840,430,850,850,430,840,430,860,1
18635,50000,2,2,1,27,-1,2,-1,-1,0,-1,780,390,390,780,390,390,0,390,780,0,390,0,1
19771,30000,2,3,1,37,2,2,2,2,2,2,21368,22194,18098,14542,15758,13149,1500,1400,0,1527,0,524,1
19027,80000,2,2,1,29,0,0,0,0,0,0,63899,62048,49814,45292,43190,39457,2500,2500,2010,2000,2000,2000,1
3999,20000,2,1,2,23,2,2,2,2,2,2,9736,12759,12459,12957,13104,12744,3500,200,1000,500,0,1000,1
15201,90000,2,2,2,30,2,0,0,0,0,2,75620,75382,73980,75036,77094,75708,3300,3350,3300,5500,1600,3950,1
16814,20000,1,1,2,38,0,0,0,0,0,0,15255,16507,16842,15151,16741,20540,5006,4015,2006,7137,18000,202,1
16650,50000,1,3,1,46,1,2,2,2,2,2,10960,10487,13108,12601,13391,14027,0,2800,0,1000,1000,0,1
25192,50000,2,1,2,23,2,2,2,2,2,2,44609,44579,46573,47510,48425,49502,1000,3000,2000,2000,2000,0,1
13513,50000,2,2,1,55,0,0,0,0,0,0,41768,42561,42871,7606,11267,14453,2079,2001,500,4423,4000,2000,1
24794,240000,1,1,2,46,1,2,-1,-1,-1,-1,102318,94453,5411,8513,4626,5329,468,5784,8548,4630,5334,27898,1
20734,50000,1,2,1,41,1,4,3,2,2,2,32141,31350,30575,29784,31288,32634,0,0,0,2000,2000,0,1
2026,20000,2,2,1,42,2,0,0,0,0,0,12426,13143,14152,14435,14802,15256,1225,1234,517,600,700,710,1
8650,20000,2,1,2,22,0,0,0,0,2,0,3978,5249,6362,7256,6995,7228,1500,1362,1000,0,350,300,1
5136,180000,2,1,2,32,2,2,2,2,2,2,73618,76990,78181,82645,84739,83282,4500,3000,5700,3500,0,3200,1
749,150000,2,1,2,31,2,-1,-1,-1,-1,-1,390,390,390,4825,5202,780,390,390,4825,5202,780,0,1
23006,260000,2,2,2,33,2,2,2,0,0,0,258150,265961,258903,131150,214180,153755,20485,27,2914,159658,5592,5837,1
14631,10000,1,2,2,23,3,2,2,2,2,2,10034,9239,10025,10227,9933,9884,0,1600,500,0,1000,0,1
9195,460000,1,1,1,39,2,2,5,5,5,5,2495,2495,2495,2495,2495,2495,0,0,0,0,0,0,1
6282,30000,1,1,2,26,4,3,2,0,0,-2,25899,25177,22768,18600,0,0,0,600,800,0,0,0,1
20671,70000,1,1,2,49,1,2,0,0,2,2,38228,37318,38061,42545,43346,44105,0,1649,5133,1800,1600,1900,1
4813,50000,2,3,1,27,-1,0,0,0,3,2,29321,30048,31396,35045,34203,34743,1503,1851,4500,0,1250,0,1
9380,20000,1,3,2,22,-2,-2,-1,-1,2,2,20732,19981,431,20786,20355,18752,2,431,20355,0,2732,7189,1
22307,100000,2,2,1,27,-1,2,-1,2,0,0,667,667,6637,6300,12300,0,0,6637,0,6000,0,3022,1
6751,30000,2,3,1,46,2,2,2,2,3,2,22352,23392,23908,24815,24133,25087,1700,1200,1600,0,1500,0,1
13740,40000,1,3,2,43,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
11560,240000,2,2,1,28,1,2,2,2,0,0,210333,206332,214981,194817,186895,168541,0,12014,0,5307,5001,4505,1
2563,140000,1,1,1,40,2,0,0,2,2,2,136785,137175,140773,133147,140350,136475,5051,12602,0,12000,0,5000,1
8299,30000,2,2,1,24,0,0,0,2,2,0,26755,27828,29103,29565,26319,27738,1507,2172,1523,0,2000,2000,1
25587,60000,2,2,3,33,-1,-1,-1,2,-1,-1,4260,780,390,390,390,390,780,390,0,390,390,2405,1
29580,20000,1,2,2,36,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
2553,20000,2,3,1,31,0,0,0,0,0,0,15654,16425,17265,16647,12213,10998,1330,1170,500,420,397,221,1
10054,400000,1,1,2,38,-1,-1,-1,-1,2,2,3456,49709,8834,57959,49590,22972,50263,8834,50000,0,8695,0,1
25922,30000,2,2,2,39,-2,-2,-2,-2,-2,-2,2416,2226,2230,561,2230,565,2230,2238,561,2238,565,564,1
21016,50000,1,2,2,32,-1,2,2,-1,-1,-2,780,390,0,780,0,0,0,0,780,0,0,0,1
29162,10000,2,3,2,53,2,2,2,2,0,0,9917,6615,8355,8000,9000,10000,3400,2000,0,1000,1000,9000,1
20695,190000,1,2,1,41,2,2,0,0,0,0,127370,117487,117568,103011,101336,91215,0,6000,5000,3300,5000,4000,1
28031,50000,2,3,1,29,0,0,0,0,0,0,47194,48381,46777,39420,8824,9009,2002,2000,1530,1000,327,329,1
22471,20000,2,3,1,49,0,0,0,0,0,0,17543,17888,18577,18111,19114,17038,2100,1700,3500,2000,1000,1000,1
13839,70000,1,3,1,43,0,0,0,0,0,6,31796,32786,34242,35668,50052,51651,1500,2000,2000,15000,3000,0,1
10749,160000,1,2,2,52,1,2,-1,0,0,0,2259,1869,12671,8315,5085,4900,1310,12671,166,102,1100,2610,1
13023,180000,1,2,1,41,-1,-1,-1,-1,-1,-1,859,1811,1335,366,1811,1828,1811,1335,366,1811,1828,366,1
24466,80000,1,2,2,32,0,0,0,0,0,0,78239,80426,81767,78340,36895,39079,4500,5009,5000,2000,4000,1500,1
22745,340000,2,2,1,30,0,0,0,0,0,0,338624,338272,339191,325675,285417,284834,15000,15000,15000,15000,12000,12500,1
11780,120000,1,2,2,29,-1,2,2,2,-2,-2,5521,2197,1010,0,0,0,1010,0,0,0,0,0,1
27824,80000,2,2,1,27,1,2,0,0,0,0,81841,79062,74722,40151,28424,29059,15,2876,2052,625,693,84,1
2016,390000,2,3,1,38,-2,-2,-2,-2,-1,-1,241,0,0,0,739,0,0,0,0,739,0,0,1
2853,90000,2,2,1,24,2,2,2,2,2,2,86643,87249,86858,86373,85875,82150,3881,3000,2800,1500,2299,2500,1
28881,220000,2,1,1,49,-2,-2,-2,-2,-2,-2,0,0,0,0,4488,540,0,0,0,4488,540,0,1
6020,200000,1,1,1,43,2,0,0,0,-2,-2,43272,21546,4397,0,0,0,2000,2000,0,0,0,0,1
20070,360000,2,1,2,38,1,2,0,0,0,0,4741,4534,6491,8422,8665,0,0,2000,2000,243,0,0,1
28979,200000,2,2,1,48,-2,-1,2,2,-1,-1,-1123,2711,3030,1695,10569,9777,4165,1700,5,10624,9816,9208,1
27550,30000,1,3,1,53,1,2,2,2,2,2,18361,20250,19637,21705,21059,23716,2500,0,2403,0,3000,0,1
10333,200000,1,2,1,41,-2,-2,-2,-2,-2,-2,23025,22369,23344,23627,3977,1100,0,1400,1110,1000,0,1736,1
12407,160000,2,1,2,33,2,2,2,2,2,2,132510,128981,138289,134773,142913,146003,0,13000,200,10500,5600,5200,1
28434,40000,2,3,1,44,1,2,2,0,0,0,35544,36664,35800,36839,35967,36586,2000,0,2000,2000,3000,0,1
8546,50000,2,2,2,23,2,0,0,0,0,0,48537,30271,26283,26547,27119,27697,2000,2000,1000,1000,1028,1000,1
20430,10000,1,1,2,24,2,2,0,0,0,0,8837,7554,8287,9580,9267,10096,0,1500,2000,700,1500,0,1
7395,30000,2,3,1,31,3,2,2,2,2,2,23368,24688,24988,24288,26098,25530,2000,1000,0,2200,0,1100,1
12610,50000,2,1,1,54,2,2,2,0,0,0,47927,50421,17637,17680,18091,18750,4090,0,633,696,1000,1000,1
6926,260000,2,2,2,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
23819,300000,2,2,1,51,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
21854,130000,2,2,2,26,0,0,0,0,-1,0,130318,131351,131352,121931,61755,61453,4700,5108,3860,82367,3041,2000,1
26628,60000,1,2,2,24,2,0,0,0,0,0,27019,25100,21023,16973,12410,11944,1686,2000,1000,1000,6000,5000,1
27387,140000,1,2,2,44,2,0,0,0,0,0,84371,85119,86901,89583,90432,92332,3046,3153,4126,3231,3351,3400,1
3258,360000,1,2,1,65,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
13197,20000,1,3,2,52,2,0,0,0,0,0,14038,13568,14630,27408,13984,0,1338,1400,274,560,0,0,1
29293,30000,1,2,2,25,2,3,2,2,0,0,21403,20766,21637,22473,23312,23419,0,1500,1500,1500,1500,1500,1
2266,50000,2,2,2,26,0,0,0,0,-2,-2,33428,34385,35796,-229,-229,-229,1800,2100,0,0,0,0,1
12108,200000,1,2,1,36,-1,-1,-1,-1,-1,-1,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,1
26159,500000,2,1,1,35,-1,-1,-1,-1,-1,-1,3290,10881,2517,2957,889,40855,11000,2517,2957,1000,41000,170,1
26769,80000,1,2,2,25,0,0,0,-1,0,0,8852,1946,1473,48029,47525,47181,1000,1000,48029,2000,2000,2000,1
10871,80000,1,2,1,37,2,2,2,2,2,2,58024,59300,59831,60554,61938,63269,2800,2100,2300,2500,2500,500,1
12368,90000,1,1,1,34,2,0,0,0,0,0,54933,55460,56599,58155,60058,61250,2009,2057,2500,3000,2189,2282,1
14145,500000,2,1,2,28,2,0,0,2,0,0,98541,102052,111690,78070,78376,80912,6000,13151,0,3000,5000,10000,1
24705,50000,1,1,1,49,1,2,0,0,0,0,27231,26500,27533,28569,28901,31095,0,1764,3400,1100,2660,0,1
18048,50000,1,2,2,30,-1,2,2,-2,-2,-2,780,780,0,0,0,0,0,0,0,0,0,0,1
1992,360000,1,1,2,65,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10853,80000,2,2,2,23,0,0,0,0,0,0,50884,48709,19010,21808,15995,12290,2427,1214,600,656,282,0,1
13897,110000,2,2,2,31,2,0,0,0,0,2,1472,2785,5496,7496,9298,3340,1500,3000,2000,2000,0,93665,1
20371,50000,1,1,2,23,0,0,0,-1,-1,0,11306,6657,3565,3820,1275,1275,1069,1240,3840,1275,0,0,1
6570,50000,1,2,2,48,3,2,0,0,0,0,12961,12029,11738,11011,9888,10076,507,1158,373,365,359,1111,1
7786,100000,1,3,3,48,2,-1,0,0,0,0,10514,8408,5250,9360,4098,800,13008,1119,7110,110,102,0,1
23964,20000,1,2,2,27,0,0,0,0,0,0,12546,13830,14599,15650,15964,17204,1500,1300,1300,574,1500,0,1
750,50000,2,2,2,25,8,7,6,5,4,3,37647,37102,36238,36374,35229,34365,0,0,1000,0,0,3000,1
23466,30000,2,2,1,33,2,2,0,0,0,0,29498,28718,29761,30203,29803,29803,1,2000,1400,0,0,67,1
4753,20000,1,3,1,56,1,2,0,0,2,2,8766,8481,13318,15096,14717,16159,0,5000,2000,0,2000,0,1
22316,120000,2,3,1,30,1,2,0,0,0,0,119511,116086,117580,120041,80578,82280,3,4351,5000,3000,3000,3200,1
10066,100000,1,1,2,27,0,0,0,0,-1,-1,5552,4784,4743,2805,354,443,1120,1000,0,354,443,441,1
1844,20000,1,1,2,41,-2,-2,0,0,0,0,18803,18376,19342,19081,19799,18718,36147,1281,658,1000,1000,760,1
20803,100000,1,2,1,34,2,2,2,0,0,2,84196,74621,64930,58433,50859,40005,2300,2000,4500,3300,0,3500,1
13712,200000,1,1,1,30,2,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1
6097,60000,2,3,1,40,1,-1,0,0,-1,0,749,44893,34812,15768,25915,25058,60295,3000,3020,25915,1500,2000,1
18102,200000,1,2,1,40,0,0,3,2,2,2,154090,172516,168401,164199,174420,178485,21000,0,0,13000,7000,1170,1
9032,50000,1,3,1,36,1,3,2,5,4,3,21031,20411,23766,23114,22173,21521,0,4000,0,0,0,1250,1
12835,40000,1,2,2,26,1,2,2,2,2,2,11318,10845,12655,12156,20897,20411,0,2000,0,9000,0,1850,1
5757,260000,1,1,2,35,1,2,0,0,2,0,149124,145333,148332,160810,155683,158771,0,6910,16502,0,5847,5873,1
16479,20000,2,3,1,52,2,0,0,0,0,0,18049,14361,15425,16460,17380,17650,1536,1600,1600,1500,700,2900,1
8324,20000,1,2,1,39,2,2,2,2,2,2,20591,20284,20645,20750,20300,20482,1500,1000,718,3,1800,0,1
11795,10000,1,2,2,42,1,2,0,0,0,0,9980,9178,7912,4838,10096,10112,1000,1517,194,6700,1000,1500,1
16854,80000,1,2,1,36,3,2,2,4,4,3,600,600,600,600,600,300,0,0,0,0,0,0,1
27800,50000,2,1,2,26,2,2,2,2,2,0,47068,46010,49333,49708,45112,42063,0,4070,1551,0,1528,3273,1
1224,150000,2,2,1,42,-1,-1,-1,-1,-1,-1,3260,2270,5887,3935,3935,3935,2270,5887,3935,3935,3935,3935,1
7710,80000,1,3,1,47,0,0,0,0,-1,0,78415,80093,74598,34712,40452,39762,3369,1688,694,44492,1455,1365,1
5598,30000,2,2,1,52,0,0,0,0,-1,-1,20533,20819,21990,15525,25242,0,2000,2000,5000,25242,0,5000,1
16376,150000,2,2,1,35,2,2,2,-1,-1,-1,1846,5466,3660,2415,5033,803,3672,0,2415,5033,803,2531,1
10252,180000,2,3,1,56,-1,-1,-1,-1,-1,-1,440,440,440,440,440,440,440,440,440,440,440,440,1
21236,150000,1,1,2,36,2,2,2,-2,-2,-2,167094,86193,-25443,-46627,-46627,-46627,5068,9,0,0,0,0,1
13855,360000,2,1,1,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
28324,180000,2,2,1,29,2,2,2,2,2,2,113331,113436,109439,111108,108476,104655,5500,1308,7623,3900,11,7700,1
2707,30000,1,2,1,47,2,2,2,0,0,0,24081,29818,28966,26902,25426,26799,6155,0,1030,1049,5000,482,1
21464,290000,2,2,1,29,2,0,0,0,0,0,112676,113924,116828,119857,122243,124885,4500,4630,4857,4251,4485,4493,1
9242,320000,1,1,1,37,-1,-1,-2,-2,-2,-1,14515,0,0,0,0,13439,0,0,0,0,13439,0,1
10876,400000,1,1,1,40,-1,-1,-2,-1,-1,-2,4750,0,0,2827,0,0,0,0,2827,0,0,3347,1
23323,80000,2,3,2,44,0,0,0,2,0,0,45412,32091,36633,35749,36353,37115,1900,5400,0,1500,1500,1600,1
18607,50000,2,1,1,24,0,0,2,0,0,0,14345,16927,16366,17380,17876,18097,2836,0,1289,785,657,720,1
5565,140000,2,3,1,60,0,0,0,0,0,0,137730,137498,137187,136807,136631,136080,4990,4975,4897,5029,4792,4987,1
14847,360000,1,1,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
8967,40000,2,3,2,23,2,2,2,0,0,0,34415,35170,34305,34985,35719,36428,1600,0,1250,1296,1302,1348,1
21268,240000,1,2,1,51,0,0,0,0,0,0,98588,100545,102651,104749,106832,109062,3592,3719,3798,3821,3949,3976,1
9760,200000,2,3,1,45,-1,-1,0,-1,0,-1,80,-460,4091,5463,4978,975,2230,5029,5463,100,975,255,1
7507,360000,2,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
11618,110000,1,1,2,32,0,0,0,2,2,2,112380,113369,113214,108350,109072,106848,6200,9900,0,8007,0,5000,1
18826,250000,2,2,1,28,2,0,0,0,2,0,28245,29468,31488,34060,33213,34670,2000,2500,3100,0,2000,8000,1
4090,200000,2,1,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
23803,30000,2,3,1,67,2,2,0,0,0,0,26590,25869,26947,27529,24909,24576,0,1800,1370,1264,2078,836,1
4405,100000,2,2,2,25,1,2,3,4,4,3,53111,55650,59730,61693,59186,57949,4000,5600,3500,0,0,0,1
7506,80000,2,2,1,37,1,2,0,0,0,0,79900,64815,52806,57028,59456,55623,21,1819,5000,4000,4000,1894,1
4078,50000,1,2,2,29,3,2,2,0,0,0,49747,51075,43662,18115,17300,17947,2500,14,2000,1000,1500,1500,1
7556,300000,1,1,1,58,1,2,2,2,2,2,158230,160242,156171,165556,169250,172804,6000,0,12000,6500,6500,6500,1
8295,140000,1,1,2,28,0,0,0,0,0,0,135648,138049,99274,100878,102984,106628,5247,3213,2857,2963,4566,1969,1
27354,280000,1,2,2,38,2,2,2,2,0,0,163675,168581,170775,166749,168739,166757,9000,6000,5,5858,5741,5608,1
13783,380000,1,1,1,49,2,0,0,0,0,0,380933,380703,356474,308948,547880,309322,14651,12238,13479,13532,12015,11525,1
9560,70000,2,2,2,24,0,0,2,0,0,0,65508,50382,49271,50449,51636,53666,4000,0,2000,2000,3000,2000,1
27229,30000,1,2,1,40,1,4,3,2,2,3,14557,14039,13528,13810,14488,13971,0,0,800,1200,0,0,1
22286,30000,2,3,1,29,1,2,2,2,2,2,27705,28452,29693,30206,30309,28218,1500,2000,1500,1044,0,2000,1
8328,70000,2,1,2,50,0,0,0,0,0,0,64315,58564,56741,25172,29186,25430,3000,10032,8000,5139,1000,1000,1
1984,80000,1,1,2,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
3833,120000,2,3,1,48,-1,2,-1,-1,0,-1,3845,199,1823,3646,1823,1823,0,1823,3646,0,1823,1823,1
21240,550000,1,5,1,37,0,0,0,0,0,0,452600,364447,318029,91903,91010,70045,16025,14407,3512,3506,2512,125020,1
26149,80000,2,2,2,36,2,2,2,0,0,0,82177,89893,80774,80082,78545,76742,10096,0,3800,3125,2783,3000,1
12129,50000,1,2,3,46,0,0,0,0,0,0,49776,50405,49099,19125,18504,19197,2056,1300,669,671,1000,684,1
29346,20000,1,2,2,27,1,2,2,2,2,0,17569,18478,19884,20218,19687,20307,1500,2000,1000,0,1000,1000,1
23343,90000,2,2,2,30,1,2,0,0,0,2,88093,85730,54727,55506,58529,57157,0,1984,2004,4251,0,2083,1
16789,30000,1,2,2,37,3,2,2,7,7,7,2379,2379,2379,2379,2379,2379,0,0,0,0,0,0,1
21308,20000,1,2,2,52,0,0,0,0,0,0,19626,20002,19916,18970,19790,18990,1311,3005,2000,2000,5000,0,1
6501,10000,1,3,1,47,0,0,2,0,0,2,6817,9119,8826,8849,9567,9265,2588,0,318,862,0,502,1
1206,210000,2,2,1,29,0,0,0,0,0,0,209807,123664,51353,43485,44784,45685,5088,2000,1600,2000,1800,1807,1
21196,20000,1,2,1,38,0,0,0,0,0,2,5705,6715,7736,8745,9394,9101,1266,1287,1296,945,0,481,1
8228,110000,2,2,1,35,0,0,0,0,0,0,114023,102850,66639,57595,58814,60086,4097,3360,2100,2100,2200,3000,1
3562,90000,1,2,2,33,2,2,2,2,2,2,62011,63426,64288,65236,66639,67893,3000,2500,2600,2600,2500,2800,1
14805,60000,1,2,1,49,0,0,0,0,0,0,59578,66781,65508,17677,19481,19205,22000,2188,2501,2512,4005,2604,1
1121,200000,2,2,2,40,2,0,0,0,0,0,176502,176297,162826,160186,161965,152361,8000,7300,6000,6000,6000,6000,1
20389,20000,1,2,2,23,2,2,2,0,0,0,16771,19403,18541,19254,19456,19323,2919,0,1298,1000,692,766,1
20364,80000,1,1,1,37,2,0,0,0,0,0,81970,78754,74789,45883,29616,28916,3000,3139,2001,2081,1200,1500,1
