URL,age,balance,day,duration,campaign,pdays,previous,label
11861,36,0,20,519,2,-1,0,0
11862,44,251,20,14,6,-1,0,0
11863,59,544,20,67,2,-1,0,0
11864,54,515,20,825,2,-1,0,0
11865,41,-319,20,263,3,-1,0,0
11866,38,2885,20,1422,10,-1,0,1
11867,45,186,20,554,2,-1,0,0
11868,34,490,20,55,12,-1,0,0
11869,39,4168,20,172,3,-1,0,0
11870,37,142,20,553,2,-1,0,0
11871,38,9669,20,15,3,-1,0,0
11872,56,954,20,81,10,-1,0,0
11873,39,127,20,150,2,-1,0,0
11874,44,2237,20,125,2,-1,0,0
11875,38,3419,20,324,5,-1,0,0
11876,47,-57,20,93,2,-1,0,0
11877,36,0,20,156,7,-1,0,0
11878,32,2326,20,62,3,-1,0,0
11879,55,2074,20,19,4,-1,0,0
11880,42,396,20,47,2,-1,0,0
11881,49,2,20,16,20,-1,0,0
11882,52,-107,20,134,2,-1,0,0
11883,31,1361,20,176,4,-1,0,0
11884,48,10724,20,238,3,-1,0,0
11885,50,2812,20,17,37,-1,0,0
11886,43,177,20,9,18,-1,0,0
11887,30,685,20,25,3,-1,0,0
11888,45,904,20,14,9,-1,0,0
11889,42,161,20,365,3,-1,0,0
11890,39,12,20,210,2,-1,0,0
11891,43,377,20,11,5,-1,0,0
11892,37,0,20,12,14,-1,0,0
11893,36,1313,20,8,10,-1,0,0
11894,37,3728,20,55,4,-1,0,0
11895,36,79,20,9,3,-1,0,0
11896,59,0,20,13,5,-1,0,0
11897,35,273,20,28,4,-1,0,0
11898,54,1241,20,17,5,-1,0,0
11899,54,1323,20,47,4,-1,0,0
11900,37,3876,20,8,12,-1,0,0
11901,56,3643,20,11,3,-1,0,0
11902,45,1557,20,158,5,-1,0,0
11903,58,741,20,81,2,-1,0,0
11904,39,3832,20,14,13,-1,0,0
11905,38,155,20,25,26,-1,0,0
11906,45,5163,20,9,2,-1,0,0
11907,42,494,20,154,2,-1,0,0
11908,37,1779,20,34,3,-1,0,0
11909,39,1654,20,264,6,-1,0,0
11910,46,12186,20,29,3,-1,0,0
11911,52,2206,20,20,18,-1,0,0
11912,42,0,20,85,2,-1,0,0
11913,39,0,20,13,11,-1,0,0
11914,47,505,20,152,3,-1,0,0
11915,24,126,20,10,58,-1,0,0
11916,52,911,20,29,2,-1,0,0
11917,38,1113,20,34,4,-1,0,0
11918,34,0,20,34,29,-1,0,0
11919,29,-498,20,17,14,-1,0,0
11920,49,3394,20,14,22,-1,0,0
11921,37,3075,20,29,3,-1,0,0
11922,53,6859,20,32,27,-1,0,0
11923,56,0,20,134,10,-1,0,0
11924,47,2820,20,92,3,-1,0,0
11925,48,0,20,26,3,-1,0,0
11926,33,13494,20,27,25,-1,0,0
11927,40,258,20,14,13,-1,0,0
11928,47,44,20,15,3,-1,0,0
11929,38,530,20,17,6,-1,0,0
11930,44,1286,20,268,3,-1,0,0
11931,38,258,20,587,2,-1,0,0
11932,42,4800,20,10,11,-1,0,0
11933,46,974,20,652,3,-1,0,0
11934,31,813,20,16,18,-1,0,0
11935,36,760,20,9,13,-1,0,0
11936,51,-265,20,435,4,-1,0,0
11937,41,1498,20,10,2,-1,0,0
11938,51,325,20,123,4,-1,0,0
11939,35,118,20,12,4,-1,0,0
11940,50,1088,20,179,21,-1,0,0
11941,53,77,20,13,3,-1,0,0
11942,55,11,20,14,2,-1,0,0
11943,48,71,20,524,4,-1,0,0
11944,57,1168,20,74,5,-1,0,0
11945,48,2677,20,23,3,-1,0,0
11946,41,0,20,850,3,-1,0,0
11947,42,-56,20,126,14,-1,0,0
11948,24,39,20,15,3,-1,0,0
11949,52,649,20,7,20,-1,0,0
11950,53,-214,20,49,4,-1,0,0
11951,47,2515,20,40,3,-1,0,0
11952,36,853,20,15,12,-1,0,0
11953,53,57,20,4,20,-1,0,0
11954,37,1483,20,32,9,-1,0,0
11955,60,2166,20,8,9,-1,0,0
11956,51,1550,20,12,5,-1,0,0
11957,47,12276,20,77,5,-1,0,0
11958,47,3556,20,130,4,-1,0,0
11959,52,64,20,9,5,-1,0,0
11960,36,1573,20,17,10,-1,0,0
11961,52,280,20,8,12,-1,0,0
11962,38,-522,20,18,22,-1,0,0
11963,51,3984,20,7,12,-1,0,0
11964,48,1876,20,11,3,-1,0,0
11965,37,146,20,16,8,-1,0,0
11966,43,-312,20,26,11,-1,0,0
11967,56,0,20,39,8,-1,0,0
11968,42,1430,20,16,3,-1,0,0
11969,52,-297,20,11,21,-1,0,0
11970,43,819,20,285,4,-1,0,0
11971,37,5052,20,37,3,-1,0,0
11972,43,-59,20,205,5,-1,0,0
11973,36,976,20,408,5,-1,0,0
11974,33,0,20,27,16,-1,0,0
11975,29,142,20,312,2,-1,0,0
11976,38,6209,20,46,10,-1,0,0
11977,42,3253,20,18,7,-1,0,0
11978,46,0,20,1023,3,-1,0,1
11979,40,-283,20,253,2,-1,0,0
11980,41,188,20,10,14,-1,0,0
11981,43,985,20,51,19,-1,0,0
11982,37,344,20,407,2,-1,0,0
11983,45,3854,20,10,3,-1,0,0
11984,52,0,20,9,2,-1,0,0
11985,44,456,20,110,3,-1,0,0
11986,49,947,20,808,2,-1,0,1
11987,38,6999,20,11,2,-1,0,0
11988,38,-627,20,176,4,-1,0,0
11989,46,3390,20,152,3,-1,0,0
11990,51,4655,20,44,4,-1,0,0
11991,45,625,20,13,3,-1,0,0
11992,41,15,20,13,5,-1,0,0
11993,46,5464,20,79,4,-1,0,0
11994,52,3421,20,212,8,-1,0,0
11995,57,1592,20,78,4,-1,0,0
11996,50,213,20,87,2,-1,0,0
11997,43,740,20,585,2,-1,0,1
11998,43,-41,20,8,3,-1,0,0
11999,42,671,20,10,29,-1,0,0
12000,55,1539,20,65,2,-1,0,0
12001,47,1855,20,129,3,-1,0,0
12002,55,241,20,14,6,-1,0,0
12003,38,1409,20,9,14,-1,0,0
12004,55,4777,20,12,3,-1,0,0
12005,53,4601,20,100,4,-1,0,0
12006,56,9246,20,143,3,-1,0,0
12007,31,1016,20,9,5,-1,0,0
12008,31,356,20,228,5,-1,0,0
12009,39,9716,20,86,2,-1,0,0
12010,45,655,20,693,3,-1,0,1
12011,35,2672,20,8,10,-1,0,0
12012,36,1132,20,258,2,-1,0,0
12013,39,6512,20,16,6,-1,0,0
12014,52,765,20,27,3,-1,0,0
12015,39,3,20,12,14,-1,0,0
12016,39,378,20,17,5,-1,0,0
12017,50,537,20,11,15,-1,0,0
12018,38,2685,20,22,12,-1,0,0
12019,60,651,20,155,2,-1,0,0
12020,59,2814,20,81,3,-1,0,0
12021,39,2765,20,116,3,-1,0,0
12022,36,449,20,136,3,-1,0,0
12023,57,316,20,8,7,-1,0,0
12024,40,142,20,14,3,-1,0,0
12025,39,1062,20,10,4,-1,0,0
12026,41,1588,20,10,8,-1,0,0
12027,27,553,20,157,3,-1,0,0
12028,46,7318,20,11,5,-1,0,0
12029,55,166,20,84,4,-1,0,0
12030,36,563,20,10,4,-1,0,0
12031,43,-879,20,199,4,-1,0,0
12032,54,3233,20,17,3,-1,0,0
12033,43,0,20,804,12,-1,0,0
12034,60,3895,20,28,8,-1,0,0
12035,58,0,20,241,3,-1,0,0
12036,51,1069,20,27,7,-1,0,0
12037,57,8403,20,11,11,-1,0,0
12038,42,1601,20,23,2,-1,0,0
12039,51,604,20,43,2,-1,0,0
12040,55,1276,20,8,12,-1,0,0
12041,34,455,20,372,3,-1,0,0
12042,36,129,20,200,7,-1,0,0
12043,56,277,20,9,13,-1,0,0
12044,29,1422,20,29,27,-1,0,0
12045,32,1804,20,73,3,-1,0,0
12046,32,209,20,8,31,-1,0,0
12047,39,281,20,78,7,-1,0,0
12048,53,797,20,14,6,-1,0,0
12049,35,322,20,590,4,-1,0,0
12050,49,6138,20,100,3,-1,0,0
12051,36,682,20,13,10,-1,0,0
12052,49,4134,20,40,2,-1,0,0
12053,47,643,20,18,6,-1,0,0
12054,45,1577,20,16,4,-1,0,0
12055,30,157,20,74,3,-1,0,0
12056,43,445,20,196,4,-1,0,0
12057,24,867,20,546,10,-1,0,1
12058,49,1669,20,34,3,-1,0,0
12059,41,1147,20,17,10,-1,0,0
12060,44,5597,20,27,3,-1,0,0
12061,54,22,20,23,4,-1,0,0
12062,41,306,20,102,3,-1,0,0
12063,53,3166,20,14,12,-1,0,0
12064,30,-1049,20,160,2,-1,0,0
12065,40,1400,20,20,7,-1,0,0
12066,58,0,20,22,4,-1,0,0
12067,40,4,20,287,9,-1,0,0
12068,39,-1002,20,9,5,-1,0,0
12069,37,0,20,26,6,-1,0,0
12070,53,1287,20,12,3,-1,0,0
12071,57,1794,20,13,3,-1,0,0
12072,60,2058,20,48,10,-1,0,0
12073,35,1256,20,26,29,-1,0,0
12074,44,-312,20,22,3,-1,0,0
12075,58,324,20,13,4,-1,0,0
12076,47,480,20,9,6,-1,0,0
12077,42,832,20,13,14,-1,0,0
12078,58,1697,20,55,2,-1,0,0
12079,44,10,20,52,2,-1,0,0
12080,49,-106,20,10,13,-1,0,0
12081,38,5,20,14,8,-1,0,0
12082,44,5078,20,17,5,-1,0,0
12083,39,1022,20,20,3,-1,0,0
12084,36,6,20,41,7,-1,0,0
12085,54,1021,20,13,7,-1,0,0
12086,59,2443,20,8,8,-1,0,0
12087,54,153,20,7,12,-1,0,0
12088,53,1126,20,92,3,-1,0,0
12089,47,1105,20,180,6,-1,0,0
12090,53,3765,20,1094,3,-1,0,1
12091,41,0,20,267,2,-1,0,0
12092,39,376,20,160,3,-1,0,0
12093,42,2980,20,101,3,-1,0,0
12094,50,536,20,75,3,-1,0,0
12095,45,0,20,8,5,-1,0,0
12096,28,311,20,23,13,-1,0,0
12097,51,2685,20,78,2,-1,0,0
12098,23,-19,20,13,10,-1,0,0
12099,54,901,20,7,3,-1,0,0
12100,45,11285,20,13,5,-1,0,0
12101,26,715,20,31,10,-1,0,0
12102,38,455,20,36,5,-1,0,0
12103,54,827,20,294,2,-1,0,0
12104,36,622,20,55,5,-1,0,0
12105,52,1860,20,496,3,-1,0,0
12106,44,786,20,15,7,-1,0,0
12107,40,405,20,87,3,-1,0,0
12108,35,996,20,17,2,-1,0,0
12109,43,2968,20,30,4,-1,0,0
12110,52,1750,20,39,5,-1,0,0
12111,48,1401,20,72,3,-1,0,0
12112,50,4861,20,61,3,-1,0,0
12113,49,325,20,63,15,-1,0,0
12114,32,2526,20,25,8,-1,0,0
12115,37,-456,20,42,7,-1,0,0
12116,45,845,20,76,4,-1,0,0
12117,38,1315,20,23,12,-1,0,0
12118,46,137,20,252,3,-1,0,0
12119,60,703,20,24,7,-1,0,0
12120,54,1033,20,152,3,-1,0,0
12121,56,3129,20,33,6,-1,0,0
12122,45,14902,20,31,6,-1,0,0
12123,38,3190,20,20,2,-1,0,0
12124,45,1515,20,14,4,-1,0,0
12125,53,4,20,19,6,-1,0,0
12126,38,1679,20,21,18,-1,0,0
12127,44,961,20,314,2,-1,0,0
12128,53,111,20,39,3,-1,0,0
12129,58,703,20,37,3,-1,0,0
12130,42,0,20,34,3,-1,0,0
12131,50,278,20,250,3,-1,0,0
12132,36,530,20,221,3,-1,0,0
12133,42,548,20,216,2,-1,0,0
12134,50,570,20,21,3,-1,0,0
12135,41,4684,20,30,6,-1,0,0
12136,51,6298,20,14,3,-1,0,0
12137,53,0,20,94,7,-1,0,0
12138,45,4,20,709,9,-1,0,0
12139,50,901,20,8,6,-1,0,0
12140,44,1823,20,43,2,-1,0,0
12141,40,10786,20,111,3,-1,0,0
12142,39,32,20,8,10,-1,0,0
12143,46,83,20,38,5,-1,0,0
12144,42,0,20,19,2,-1,0,0
12145,35,3083,20,274,9,-1,0,0
12146,40,1009,20,1036,5,-1,0,1
12147,52,945,20,16,8,-1,0,0
12148,56,361,20,247,7,-1,0,0
12149,37,-475,20,27,5,-1,0,0
12150,58,728,20,112,4,-1,0,0
12151,44,13054,20,23,7,-1,0,0
12152,33,-111,20,12,3,-1,0,0
12153,46,1489,20,375,5,-1,0,0
12154,39,0,20,10,4,-1,0,0
12155,58,1231,20,21,3,-1,0,0
12156,29,507,20,20,33,-1,0,0
12157,53,4086,20,14,3,-1,0,0
12158,43,1451,20,11,12,-1,0,0
12159,42,21,20,9,7,-1,0,0
12160,38,6360,20,1409,2,-1,0,1
12161,56,733,20,21,3,-1,0,0
12162,41,2031,20,7,3,-1,0,0
12163,35,883,20,18,5,-1,0,0
12164,42,525,20,10,6,-1,0,0
12165,56,2561,20,13,6,-1,0,0
12166,47,2394,20,61,2,-1,0,0
12167,37,3715,20,6,17,-1,0,0
12168,59,4639,20,24,5,-1,0,0
12169,46,2944,20,20,5,-1,0,0
12170,47,2155,20,178,3,-1,0,0
12171,34,2926,20,90,25,-1,0,0
12172,35,1772,20,19,7,-1,0,0
12173,45,1783,20,11,11,-1,0,0
12174,41,387,20,114,10,-1,0,0
12175,49,-190,20,11,7,-1,0,0
12176,58,2270,20,24,4,-1,0,0
12177,39,122,20,44,5,-1,0,0
12178,35,-12,20,714,4,-1,0,0
12179,37,1609,20,10,19,-1,0,0
12180,43,98,20,185,4,-1,0,0
12181,40,1,20,18,11,-1,0,0
12182,40,260,20,197,6,-1,0,0
12183,50,0,20,26,4,-1,0,0
12184,40,95,20,61,4,-1,0,0
12185,35,2316,20,8,3,-1,0,0
12186,45,-160,20,15,26,-1,0,0
12187,42,738,20,20,3,-1,0,0
12188,44,1239,20,39,4,-1,0,0
12189,41,1309,20,28,4,-1,0,0
12190,33,45,20,13,12,-1,0,0
12191,30,4,20,7,2,-1,0,0
12192,26,1275,20,18,9,-1,0,0
12193,45,1269,20,55,7,-1,0,0
12194,38,503,20,13,4,-1,0,0
12195,58,247,20,66,6,-1,0,0
12196,37,523,20,35,7,-1,0,0
12197,25,94,20,22,16,-1,0,0
12198,47,780,20,447,2,-1,0,0
12199,52,2276,20,83,3,-1,0,0
12200,36,425,20,11,4,-1,0,0
12201,52,2816,20,492,3,-1,0,0
12202,45,302,20,36,4,-1,0,0
12203,56,575,20,18,2,-1,0,0
12204,54,2508,20,34,8,-1,0,0
12205,35,344,20,11,18,-1,0,0
12206,36,-718,20,11,20,-1,0,0
12207,48,0,20,9,16,-1,0,0
12208,40,238,20,6,3,-1,0,0
12209,36,904,20,10,8,-1,0,0
12210,36,873,20,44,3,-1,0,0
12211,51,1348,20,9,19,-1,0,0
12212,30,-250,20,11,6,-1,0,0
12213,40,67,20,70,5,-1,0,0
12214,47,18,20,12,24,-1,0,0
12215,46,-49,20,10,23,-1,0,0
12216,28,-267,20,86,4,-1,0,0
12217,45,3492,20,46,4,-1,0,0
12218,39,861,20,32,5,-1,0,0
12219,56,778,20,32,4,-1,0,0
12220,60,1472,20,36,4,-1,0,0
12221,53,-491,20,124,4,-1,0,0
12222,56,5769,20,15,3,-1,0,0
12223,51,1377,20,9,2,-1,0,0
12224,46,2115,20,10,3,-1,0,0
12225,45,-35,20,145,24,-1,0,0
12226,39,-218,20,8,13,-1,0,0
12227,39,10236,20,10,3,-1,0,0
12228,45,2098,20,81,3,-1,0,0
12229,35,306,20,12,8,-1,0,0
12230,25,3856,20,16,28,-1,0,0
12231,40,1558,20,44,15,-1,0,0
12232,40,925,20,22,8,-1,0,0
12233,38,0,20,152,5,-1,0,0
12234,45,736,20,13,2,-1,0,0
12235,47,0,20,51,2,-1,0,0
12236,57,274,20,41,3,-1,0,0
12237,35,1529,20,20,5,-1,0,0
12238,47,866,20,7,7,-1,0,0
12239,57,573,20,53,11,-1,0,0
12240,48,607,20,29,2,-1,0,0
12241,42,-1613,20,9,18,-1,0,0
12242,44,2657,20,202,2,-1,0,0
12243,36,1237,20,310,2,-1,0,0
12244,41,0,20,204,2,-1,0,0
12245,60,17339,20,50,11,-1,0,0
12246,49,4846,20,638,9,-1,0,0
12247,45,112,20,298,4,-1,0,0
12248,36,4145,20,988,4,-1,0,1
12249,29,1661,23,123,2,-1,0,0
12250,27,-27,23,498,2,-1,0,1
12251,26,-122,23,670,3,-1,0,1
12252,26,490,23,82,5,-1,0,0
12253,22,4659,23,53,4,-1,0,0
12254,25,-350,23,95,3,-1,0,0
12255,29,-580,23,123,2,-1,0,0
12256,58,0,23,598,2,-1,0,0
12257,56,1363,23,54,3,-1,0,0
12258,55,77,23,364,2,-1,0,0
12259,55,1420,23,655,4,-1,0,0
12260,47,2716,23,339,4,-1,0,0
12261,43,149,23,662,2,-1,0,1
12262,46,1400,23,25,2,-1,0,0
12263,48,940,23,216,3,-1,0,0
12264,40,-1036,23,41,2,-1,0,0
12265,34,1,24,165,5,-1,0,0
12266,42,360,24,110,5,-1,0,0
12267,33,350,24,137,5,-1,0,0
12268,36,20,24,62,5,-1,0,0
12269,55,5804,24,56,3,-1,0,0
12270,42,341,24,790,3,-1,0,0
12271,36,56,24,481,6,-1,0,0
12272,60,1046,24,32,3,-1,0,0
12273,44,107,24,183,3,-1,0,0
12274,48,2288,24,114,4,-1,0,0
12275,50,1318,24,146,3,-1,0,0
12276,42,1343,24,404,3,-1,0,0
12277,25,52,24,528,2,-1,0,1
12278,31,1197,24,351,3,-1,0,0
12279,53,0,24,51,8,-1,0,0
12280,53,3815,24,237,3,-1,0,0
12281,35,8652,24,103,6,-1,0,0
12282,53,21522,24,146,4,-1,0,0
12283,25,0,25,347,1,-1,0,0
12284,29,214,25,372,5,-1,0,0
12285,57,711,25,411,1,-1,0,0
12286,49,57,25,151,1,-1,0,0
12287,59,-91,25,157,1,-1,0,0
12288,50,-253,25,43,1,-1,0,0
12289,46,25,25,167,2,-1,0,0
12290,50,-94,25,75,1,-1,0,0
12291,58,2592,25,249,1,-1,0,0
12292,34,1,25,53,1,-1,0,0
12293,47,-468,25,268,1,-1,0,0
12294,57,37,25,259,2,-1,0,0
12295,51,-1136,25,155,1,-1,0,0
12296,34,1,25,247,1,-1,0,0
12297,47,80,25,100,1,-1,0,0
12298,42,-266,25,322,1,-1,0,0
12299,39,0,25,93,2,-1,0,0
12300,47,-835,25,231,1,-1,0,0
12301,46,129,25,75,2,-1,0,0
12302,58,314,25,67,2,-1,0,0
12303,42,-15,25,71,1,-1,0,0
12304,56,594,25,151,1,-1,0,0
12305,40,0,25,91,2,-1,0,0
12306,31,3242,25,292,2,-1,0,0
12307,29,0,25,281,3,-1,0,0
12308,42,433,25,375,2,-1,0,0
12309,43,720,25,168,8,-1,0,0
12310,38,-140,25,456,3,-1,0,0
12311,45,400,25,103,5,-1,0,0
12312,41,381,25,305,4,-1,0,0
12313,29,42,26,91,4,-1,0,0
12314,47,0,26,622,3,-1,0,0
12315,37,3759,26,650,2,-1,0,0
12316,40,0,26,178,2,-1,0,0
12317,34,0,26,465,2,-1,0,0
12318,50,0,26,626,2,-1,0,0
12319,36,74,26,322,2,-1,0,0
12320,32,159,26,177,1,-1,0,0
12321,27,335,26,519,3,-1,0,1
12322,32,328,26,271,1,-1,0,0
12323,60,1349,26,198,2,-1,0,0
12324,30,526,26,677,3,-1,0,1
12325,52,-1,26,138,3,-1,0,0
12326,57,35,26,215,3,-1,0,0
12327,48,341,26,251,3,-1,0,0
12328,28,702,26,318,2,-1,0,0
12329,49,-53,26,253,1,-1,0,0
12330,43,2279,26,344,1,-1,0,0
12331,28,282,26,301,4,-1,0,0
12332,44,-153,26,197,1,-1,0,0
12333,36,2103,26,71,1,-1,0,0
12334,42,160,26,190,1,-1,0,0
12335,52,192,26,93,1,-1,0,0
12336,30,1881,26,29,1,-1,0,0
12337,54,8289,26,133,2,-1,0,0
12338,46,157,26,150,1,-1,0,0
12339,22,-295,26,150,2,-1,0,0
12340,41,303,26,182,2,-1,0,0
12341,36,367,26,277,1,-1,0,0
12342,28,196,26,176,7,-1,0,0
12343,25,681,26,105,3,-1,0,0
12344,51,0,26,565,3,-1,0,0
12345,45,71,26,138,2,-1,0,0
12346,26,-266,26,667,3,-1,0,0
12347,55,43,26,464,3,-1,0,0
12348,28,-7,26,3183,2,-1,0,1
12349,32,130,26,406,2,-1,0,0
12350,35,24,26,243,2,-1,0,0
12351,40,72,26,110,3,-1,0,0
12352,55,6207,26,113,5,-1,0,0
12353,55,625,26,48,4,-1,0,0
12354,47,0,26,174,8,-1,0,0
12355,35,4294,26,529,4,-1,0,0
12356,25,6100,26,45,2,-1,0,0
12357,34,5299,26,75,5,-1,0,0
12358,27,-413,27,422,6,-1,0,1
12359,32,187,27,381,3,-1,0,0
12360,32,-241,27,856,2,-1,0,1
12361,47,1160,27,59,4,-1,0,0
12362,44,-618,27,198,2,-1,0,0
12363,27,594,27,433,4,-1,0,0
12364,53,931,27,159,2,-1,0,0
12365,30,1487,27,207,3,-1,0,0
12366,32,291,27,120,6,-1,0,0
12367,29,-722,27,121,4,-1,0,0
12368,57,-418,27,95,1,-1,0,0
12369,30,62,27,213,1,-1,0,0
12370,32,7,27,110,1,-1,0,0
12371,53,0,27,747,1,-1,0,0
12372,26,1128,27,111,3,-1,0,0
12373,21,820,27,302,2,-1,0,0
12374,43,544,27,154,6,-1,0,0
12375,57,85,27,194,1,-1,0,0
12376,50,877,27,181,1,-1,0,0
12377,55,2,27,392,4,-1,0,0
12378,58,65,27,162,1,-1,0,0
12379,25,373,27,634,2,-1,0,0
12380,57,-238,27,79,1,-1,0,0
12381,30,1131,27,148,5,-1,0,0
12382,39,0,27,103,1,-1,0,0
12383,55,700,27,141,1,-1,0,0
12384,56,382,27,244,2,-1,0,0
12385,33,837,27,250,8,-1,0,0
12386,54,255,27,140,2,-1,0,0
12387,49,-1680,27,92,4,-1,0,0
12388,28,4,27,133,5,-1,0,0
12389,46,4,27,216,1,-1,0,0
12390,51,84,27,269,1,-1,0,0
12391,42,23,27,397,1,-1,0,0
12392,60,95,27,244,1,-1,0,0
12393,31,-423,27,135,2,-1,0,0
12394,34,2019,27,102,1,-1,0,0
12395,29,11,27,326,1,-1,0,0
12396,51,144,27,153,2,-1,0,0
12397,60,78,27,151,2,-1,0,0
12398,60,109,27,349,5,-1,0,0
12399,56,0,27,291,2,-1,0,0
12400,52,2430,27,185,3,-1,0,0
12401,41,2970,27,169,2,-1,0,0
12402,24,11,27,114,4,-1,0,0
12403,55,-79,27,293,3,-1,0,0
12404,34,-478,27,111,4,-1,0,0
12405,36,283,27,56,2,-1,0,0
12406,34,89,27,101,5,-1,0,0
12407,24,653,27,247,3,-1,0,0
12408,37,597,30,96,3,-1,0,0
12409,40,59,30,322,3,-1,0,0
12410,39,324,30,182,4,-1,0,0
12411,34,-868,30,198,2,-1,0,0
12412,52,798,30,123,2,-1,0,0
12413,56,-65,30,45,2,-1,0,0
12414,27,511,30,85,5,-1,0,0
12415,41,509,30,146,3,-1,0,0
12416,36,2239,30,93,3,-1,0,0
12417,49,2169,30,54,3,-1,0,0
12418,26,-72,30,82,9,-1,0,0
12419,42,145,30,27,3,-1,0,0
12420,51,-101,30,60,3,-1,0,0
12421,37,1309,30,124,2,-1,0,0
12422,49,12,30,217,2,-1,0,0
12423,50,3988,30,165,4,-1,0,0
12424,28,-395,30,141,4,-1,0,0
12425,35,1526,30,138,4,-1,0,0
12426,47,323,30,385,1,-1,0,0
12427,33,740,30,266,3,-1,0,0
12428,45,624,30,50,1,-1,0,0
12429,38,116,30,203,1,-1,0,0
12430,34,0,30,780,3,-1,0,0
12431,49,230,30,176,1,-1,0,0
12432,37,0,30,202,1,-1,0,0
12433,45,-342,30,158,1,-1,0,0
12434,44,0,30,76,3,-1,0,0
12435,33,276,30,224,2,-1,0,0
12436,55,0,30,111,2,-1,0,0
12437,56,3082,30,444,3,-1,0,0
12438,40,220,30,69,3,-1,0,0
12439,27,1128,30,88,4,-1,0,0
12440,57,0,30,104,2,-1,0,0
12441,39,-54,30,252,4,-1,0,0
12442,49,2062,30,132,4,-1,0,0
12443,34,66,30,450,2,-1,0,0
12444,59,49,1,602,4,-1,0,0
12445,41,138,1,136,3,-1,0,0
12446,30,365,1,381,4,-1,0,0
12447,44,10,1,158,2,-1,0,0
12448,41,75,1,479,9,-1,0,1
12449,31,652,1,281,3,-1,0,0
12450,49,503,1,297,2,-1,0,0
12451,35,251,1,128,3,-1,0,0
12452,39,971,1,471,3,-1,0,0
12453,51,-20,1,58,1,-1,0,0
12454,39,-106,1,60,4,-1,0,0
12455,35,871,1,108,1,-1,0,0
12456,54,9,1,140,1,-1,0,0
12457,59,0,1,249,1,-1,0,0
12458,57,53,1,215,3,-1,0,0
12459,39,3,1,625,1,-1,0,0
12460,29,33,1,161,1,-1,0,0
12461,40,84,1,428,2,-1,0,0
12462,43,13,1,119,1,-1,0,0
12463,41,1,1,117,1,-1,0,0
12464,45,-302,1,80,1,-1,0,0
12465,60,0,1,36,1,-1,0,0
12466,31,-90,1,173,1,-1,0,0
12467,59,6,1,292,1,-1,0,0
12468,59,358,1,183,2,-1,0,0
12469,29,1357,1,200,1,-1,0,0
12470,49,935,1,150,1,-1,0,0
12471,47,145,1,163,1,-1,0,0
12472,32,0,1,122,1,-1,0,0
12473,35,0,1,55,1,-1,0,0
12474,52,935,1,86,1,-1,0,0
12475,30,49,1,359,1,-1,0,0
12476,43,91,1,110,2,-1,0,0
12477,45,-249,1,92,1,-1,0,0
12478,28,415,1,86,1,-1,0,0
12479,41,7264,1,125,3,-1,0,0
12480,38,-585,1,196,4,-1,0,0
12481,31,43,1,484,1,-1,0,0
12482,29,392,1,135,1,-1,0,0
12483,29,975,1,56,1,-1,0,0
12484,33,205,1,156,2,-1,0,0
12485,40,-27,1,221,1,-1,0,0
12486,26,-70,1,1992,2,-1,0,0
12487,41,-147,1,130,1,-1,0,0
12488,31,84,1,143,1,-1,0,0
12489,53,173,1,157,1,-1,0,0
12490,45,2099,1,333,1,-1,0,0
12491,58,374,1,420,2,-1,0,0
12492,37,0,1,1135,2,-1,0,1
12493,47,47,1,224,2,-1,0,0
12494,55,-180,1,307,2,-1,0,0
12495,44,27,1,723,2,-1,0,0
12496,27,158,1,650,2,-1,0,1
12497,31,394,2,660,3,-1,0,0
12498,22,280,2,63,4,-1,0,0
12499,30,1717,2,218,2,-1,0,0
12500,51,-28,2,220,2,-1,0,0
12501,35,907,2,97,4,-1,0,0
12502,29,101,2,143,4,-1,0,0
12503,31,824,2,32,3,-1,0,0
12504,35,28,2,159,3,-1,0,0
12505,48,0,2,44,2,-1,0,0
12506,30,0,2,95,3,-1,0,0
12507,45,52,2,79,3,-1,0,0
12508,45,-584,2,306,2,-1,0,0
12509,50,-15,2,71,1,-1,0,0
12510,35,527,2,348,3,-1,0,0
12511,41,0,2,203,1,-1,0,0
12512,37,0,2,372,1,-1,0,0
12513,38,70,2,199,1,-1,0,0
12514,50,830,2,60,2,-1,0,0
12515,35,-51,2,134,2,-1,0,0
12516,44,1,2,108,3,-1,0,0
12517,34,0,2,193,4,-1,0,0
12518,32,-255,2,957,3,-1,0,0
12519,41,-81,2,83,3,-1,0,0
12520,33,288,3,343,2,-1,0,0
12521,45,-25,3,158,3,-1,0,0
12522,27,585,3,269,3,-1,0,0
12523,37,29,3,269,2,-1,0,0
12524,37,606,3,375,3,-1,0,0
12525,54,-165,3,202,1,-1,0,0
12526,26,549,3,149,1,-1,0,0
12527,45,-705,3,111,1,-1,0,0
12528,54,0,3,188,1,-1,0,0
12529,58,166,3,211,1,-1,0,0
12530,50,5,3,24,1,-1,0,0
12531,51,0,3,109,1,-1,0,0
12532,27,2,3,472,1,-1,0,0
12533,32,92,3,116,1,-1,0,0
12534,29,145,3,452,1,-1,0,0
12535,29,84,3,587,3,-1,0,1
12536,44,701,3,269,2,-1,0,0
12537,39,3,3,206,1,-1,0,0
12538,55,85,3,228,2,-1,0,0
12539,33,285,3,267,1,-1,0,0
12540,48,474,3,414,1,-1,0,0
12541,49,126,3,60,1,-1,0,0
12542,35,-400,3,85,1,-1,0,0
